Gender,Race,Age,pPopulation,Month,ReincarcRate
Female,Other or Unknown,24 or younger,0.0014112463357541167,15,1.0332031710624752
Female,Other or Unknown,25-39,0.005717895036305107,15,0.877049473979696
Female,Other or Unknown,40-54,0.0031900660284027637,15,0.709320713903067
Female,Other or Unknown,55-64,2.8122211985828077e-4,15,0.4508471099638272
Female,Other or Unknown,65 or older,9.374070661942692e-5,15,0.242000277382448
Female,White,24 or younger,0.007581333846086383,15,1.2451759956054345
Female,White,25-39,0.033221658377548834,15,1.0554412513315339
Female,White,40-54,0.01917311562577993,15,0.8544143722288242
Female,White,55-64,0.0016536416776967897,15,0.5437280192185854
Female,White,65 or older,5.512138925655966e-4,15,0.2898437433010034
Male,Black,24 or younger,0.05582261454281714,15,1.8415052998856944
Male,Black,25-39,0.1375583598940358,15,1.5607332788409987
Male,Black,40-54,0.08729252551313386,15,1.263598839822062
Male,Black,55-64,0.014220172252793128,15,0.804178296711128
Male,Black,65 or older,0.004740057417597709,15,0.42839664119851795
Male,Hispanic,24 or younger,0.03342290771111982,15,1.6759444753047725
Male,Hispanic,25-39,0.09002947168093134,15,1.4196219356601232
Male,Hispanic,40-54,0.04318383507533963,15,1.1498074081542062
Male,Hispanic,55-64,0.005667176416127085,15,0.7320785470361566
Male,Hispanic,65 or older,0.0018890588053756953,15,0.3889119657332899
Male,Other or Unknown,24 or younger,0.01620263741779368,15,1.4725305553801986
Male,Other or Unknown,25-39,0.0439632632621121,15,1.2494519558770978
Male,Other or Unknown,40-54,0.025923011193533557,15,1.0108334456134822
Male,Other or Unknown,55-64,0.003937600163757533,15,0.6426857983356397
Male,Other or Unknown,65 or older,0.001312533387919178,15,0.34423920802324803
Male,White,24 or younger,0.04481268946494619,15,1.7780810619530565
Male,White,25-39,0.1510028625571967,15,1.5064397236094005
Male,White,40-54,0.10091908590102662,15,1.2199338213534847
Male,White,55-64,0.01716899359435498,15,0.7766036804665368
Male,White,65 or older,0.005722997864784993,15,0.41303019895778154
Female,Black,24 or younger,0.003520686690908717,16,1.2217869347271297
Female,Black,25-39,0.013238326824741532,16,1.0359766177330956
Female,Black,40-54,0.009298649334112076,16,0.838460041492807
Female,Black,55-64,9.2593552604127e-4,16,0.5334322427608458
Female,Black,65 or older,3.0864517534708995e-4,16,0.28481073578961885
Female,Hispanic,24 or younger,0.0021280382118107426,16,1.1110884234174143
Female,Hispanic,25-39,0.008429528267592865,16,0.9416011277215438
Female,Hispanic,40-54,0.004107576089012204,16,0.7623747818620092
Female,Hispanic,55-64,2.817195878396454e-4,16,0.48523188035157105
Female,Hispanic,65 or older,9.39065292798818e-5,16,0.25837453380481423
Female,Other or Unknown,24 or younger,0.0014112463357541167,16,0.9784167518816747
Female,Other or Unknown,25-39,0.005717895036305107,16,0.8305432286742925
Female,Other or Unknown,40-54,0.0031900660284027637,16,0.6717084193864367
Female,Other or Unknown,55-64,2.8122211985828077e-4,16,0.4269405836922028
Female,Other or Unknown,65 or older,9.374070661942692e-5,16,0.22916802036864997
Female,White,24 or younger,0.007581333846086383,16,1.1791495489589743
Female,White,25-39,0.033221658377548834,16,0.9994756402729692
Female,White,40-54,0.01917311562577993,16,0.8091083711807512
Female,White,55-64,0.0016536416776967897,16,0.5148964089258847
Female,White,65 or older,5.512138925655966e-4,16,0.2744745484880493
Male,Black,24 or younger,0.05582261454281714,16,1.743858018006511
Male,Black,25-39,0.1375583598940358,16,1.477974156493282
Male,Black,40-54,0.08729252551313386,16,1.1965955072212962
Male,Black,55-64,0.014220172252793128,16,0.7615361034874933
Male,Black,65 or older,0.004740057417597709,16,0.40568056887344583
Male,Hispanic,24 or younger,0.03342290771111982,16,1.5870761877119521
Male,Hispanic,25-39,0.09002947168093134,16,1.344345354418744
Male,Hispanic,40-54,0.04318383507533963,16,1.0888379566420243
Male,Hispanic,55-64,0.005667176416127085,16,0.6932595003331253
Male,Hispanic,65 or older,0.0018890588053756953,16,0.36828959970127084
Male,Other or Unknown,24 or younger,0.01620263741779368,16,1.394448452534312
Male,Other or Unknown,25-39,0.0439632632621121,16,1.1831987730393396
Male,Other or Unknown,40-54,0.025923011193533557,16,0.9572331989007236
Male,Other or Unknown,55-64,0.003937600163757533,16,0.6086068731684281
Male,Other or Unknown,65 or older,0.001312533387919178,16,0.3259856504680244
Male,White,24 or younger,0.04481268946494619,16,1.6837969006903413
Male,White,25-39,0.1510028625571967,16,1.4265595601722294
Male,White,40-54,0.10091908590102662,16,1.1552458610554357
Male,White,55-64,0.01716899359435498,16,0.7354236531814489
Male,White,65 or older,0.005722997864784993,16,0.3911289444434725
Female,Black,24 or younger,0.003520686690908717,17,1.1570007116198662
Female,Black,25-39,0.013238326824741532,17,0.9810431343386653
Female,Black,40-54,0.009298649334112076,17,0.7940000315101251
Female,Black,55-64,9.2593552604127e-4,17,0.5051465741963588
Female,Black,65 or older,3.0864517534708995e-4,17,0.2697084201994369
Female,Hispanic,24 or younger,0.0021280382118107426,17,1.0521720768389538
Female,Hispanic,25-39,0.008429528267592865,17,0.8916719796804877
Female,Hispanic,40-54,0.004107576089012204,17,0.7219492532324251
Female,Hispanic,55-64,2.817195878396454e-4,17,0.4595020743062684
Female,Hispanic,65 or older,9.39065292798818e-5,17,0.24467401883241244
Female,Other or Unknown,24 or younger,0.0014112463357541167,17,0.9265354261139808
Female,Other or Unknown,25-39,0.005717895036305107,17,0.7865030139824101
Female,Other or Unknown,40-54,0.0031900660284027637,17,0.6360905466751721
Female,Other or Unknown,55-64,2.8122211985828077e-4,17,0.40430171997345965
Female,Other or Unknown,65 or older,9.374070661942692e-5,17,0.21701620398016555
Female,White,24 or younger,0.007581333846086383,17,1.1166242071138786
Female,White,25-39,0.033221658377548834,17,0.9464776502138749
Female,White,40-54,0.01917311562577993,17,0.7662047568406797
Female,White,55-64,0.0016536416776967897,17,0.4875936176800025
Female,White,65 or older,5.512138925655966e-4,17,0.25992031744318744
Male,Black,24 or younger,0.05582261454281714,17,1.6513885608444139
Male,Black,25-39,0.1375583598940358,17,1.399603402372615
Male,Black,40-54,0.08729252551313386,17,1.133145079575905
Male,Black,55-64,0.014220172252793128,17,0.7211550464451738
Male,Black,65 or older,0.004740057417597709,17,0.38416903433474453
Male,Hispanic,24 or younger,0.03342290771111982,17,1.5029202116879528
Male,Hispanic,25-39,0.09002947168093134,17,1.2730603737162471
Male,Hispanic,40-54,0.04318383507533963,17,1.0311014587456693
Male,Hispanic,55-64,0.005667176416127085,17,0.6564988644290896
Male,Hispanic,65 or older,0.0018890588053756953,17,0.34876075101566906
Male,Other or Unknown,24 or younger,0.01620263741779368,17,1.320506715239795
Male,Other or Unknown,25-39,0.0439632632621121,17,1.1204587178696654
Male,Other or Unknown,40-54,0.025923011193533557,17,0.9064751478633614
Male,Other or Unknown,55-64,0.003937600163757533,17,0.5763350100890362
Male,Other or Unknown,65 or older,0.001312533387919178,17,0.3087000023073616
Male,White,24 or younger,0.04481268946494619,17,1.594512232001519
Male,White,25-39,0.1510028625571967,17,1.3509151058781106
Male,White,40-54,0.10091908590102662,17,1.093988031256498
Male,White,55-64,0.01716899359435498,17,0.6964272295668739
Male,White,65 or older,0.005722997864784993,17,0.3703890213536233
Female,Black,24 or younger,0.003520686690908717,18,1.0956498294752568
Female,Black,25-39,0.013238326824741532,18,0.9290225425541337
Female,Black,40-54,0.009298649334112076,18,0.7518975488869352
Female,Black,55-64,9.2593552604127e-4,18,0.47836077568471863
Female,Black,65 or older,3.0864517534708995e-4,18,0.25540691689448397
Female,Hispanic,24 or younger,0.0021280382118107426,18,0.9963798163557087
Female,Hispanic,25-39,0.008429528267592865,18,0.8443903643905211
Female,Hispanic,40-54,0.004107576089012204,18,0.6836673203825829
Female,Hispanic,55-64,2.817195878396454e-4,18,0.43513661167271594
Female,Hispanic,65 or older,9.39065292798818e-5,18,0.23169998455354057
Female,Other or Unknown,24 or younger,0.0014112463357541167,18,0.8774051488726299
Female,Other or Unknown,25-39,0.005717895036305107,18,0.7447980666711345
Female,Other or Unknown,40-54,0.0031900660284027637,18,0.6023613399681754
Female,Other or Unknown,55-64,2.8122211985828077e-4,18,0.3828632999933827
Female,Other or Unknown,65 or older,9.374070661942692e-5,18,0.20550874731212504
Female,White,24 or younger,0.007581333846086383,18,1.0574143212059006
Female,White,25-39,0.033221658377548834,18,0.8962899206925327
Female,White,40-54,0.01917311562577993,18,0.7255761407443605
Female,White,55-64,0.0016536416776967897,18,0.46173857863610435
Female,White,65 or older,5.512138925655966e-4,18,0.24613783606500342
Male,Black,24 or younger,0.05582261454281714,18,1.5638223701292189
Male,Black,25-39,0.1375583598940358,18,1.3253883197665393
Male,Black,40-54,0.08729252551313386,18,1.073059161277312
Male,Black,55-64,0.014220172252793128,18,0.6829152270413423
Male,Black,65 or older,0.004740057417597709,18,0.3637981660091052
Male,Hispanic,24 or younger,0.03342290771111982,18,1.4232266731671976
Male,Hispanic,25-39,0.09002947168093134,18,1.2055553357621316
Male,Hispanic,40-54,0.04318383507533963,18,0.9764264845305936
Male,Hispanic,55-64,0.005667176416127085,18,0.6216874904557156
Male,Hispanic,65 or older,0.0018890588053756953,18,0.33026743505022677
Male,Other or Unknown,24 or younger,0.01620263741779368,18,1.2504857973231436
Male,Other or Unknown,25-39,0.0439632632621121,18,1.0610455039817668
Male,Other or Unknown,40-54,0.025923011193533557,18,0.8584085828171558
Male,Other or Unknown,55-64,0.003937600163757533,18,0.5457743881942747
Male,Other or Unknown,65 or older,0.001312533387919178,18,0.2923309393764634
Male,White,24 or younger,0.04481268946494619,18,1.5099619538200102
Male,White,25-39,0.1510028625571967,18,1.2792817588838257
Male,White,40-54,0.10091908590102662,18,1.0359784465612016
Male,White,55-64,0.01716899359435498,18,0.6594986223029815
Male,White,65 or older,0.005722997864784993,18,0.3507488491665994
Female,Black,24 or younger,0.003520686690908717,19,1.0375521266088628
Female,Black,25-39,0.013238326824741532,19,0.8797603839871562
Female,Black,40-54,0.009298649334112076,19,0.7120275838615906
Female,Black,55-64,9.2593552604127e-4,19,0.4529953154245012
Female,Black,65 or older,3.0864517534708995e-4,19,0.24186376216697011
Female,Hispanic,24 or younger,0.0021280382118107426,19,0.9435459848199247
Female,Hispanic,25-39,0.008429528267592865,19,0.7996158943236551
Female,Hispanic,40-54,0.004107576089012204,19,0.6474153174428534
Female,Hispanic,55-64,2.817195878396454e-4,19,0.41206314705733005
Female,Hispanic,65 or older,9.39065292798818e-5,19,0.21941390875212624
Female,Other or Unknown,24 or younger,0.0014112463357541167,19,0.8308800436233916
Female,Other or Unknown,25-39,0.005717895036305107,19,0.7053045573318885
Female,Other or Unknown,40-54,0.0031900660284027637,19,0.5704206512497418
Female,Other or Unknown,55-64,2.8122211985828077e-4,19,0.3625616692687964
Female,Other or Unknown,65 or older,9.374070661942692e-5,19,0.19461148267831135
Female,White,24 or younger,0.007581333846086383,19,1.0013440865493475
Female,White,25-39,0.033221658377548834,19,0.8487634354107544
Female,White,40-54,0.01917311562577993,19,0.687101889302091
Female,White,55-64,0.0016536416776967897,19,0.4372545235832237
Female,White,65 or older,5.512138925655966e-4,19,0.2330861817141507
Male,Black,24 or younger,0.05582261454281714,19,1.4808994462611973
Male,Black,25-39,0.1375583598940358,19,1.2551085508906892
Male,Black,40-54,0.08729252551313386,19,1.016159346543795
Male,Black,55-64,0.014220172252793128,19,0.6467031044486834
Male,Black,65 or older,0.004740057417597709,19,0.34450747916414964
Male,Hispanic,24 or younger,0.03342290771111982,19,1.3477589478550005
Male,Hispanic,25-39,0.09002947168093134,19,1.1416298060884322
Male,Hispanic,40-54,0.04318383507533963,19,0.9246506942707574
Male,Hispanic,55-64,0.005667176416127085,19,0.5887220172501488
Male,Hispanic,65 or older,0.0018890588053756953,19,0.31275474185957125
Male,Other or Unknown,24 or younger,0.01620263741779368,19,1.1841777942211666
Male,Other or Unknown,25-39,0.0439632632621121,19,1.0047827229730029
Male,Other or Unknown,40-54,0.025923011193533557,19,0.8128907855786359
Male,Other or Unknown,55-64,0.003937600163757533,19,0.5168342675604906
Male,Other or Unknown,65 or older,0.001312533387919178,19,0.27682985901515694
Male,White,24 or younger,0.04481268946494619,19,1.4298950213269805
Male,White,25-39,0.1510028625571967,19,1.211446827037374
Male,White,40-54,0.10091908590102662,19,0.9810448661917079
Male,White,55-64,0.01716899359435498,19,0.6245281837845861
Male,White,65 or older,0.005722997864784993,19,0.3321501127168613
Female,Black,24 or younger,0.003520686690908717,20,0.9825351006043161
Female,Black,25-39,0.013238326824741532,20,0.8331103905243816
Female,Black,40-54,0.009298649334112076,20,0.6742717554143947
Female,Black,55-64,9.2593552604127e-4,20,0.42897487885125246
Female,Black,65 or older,3.0864517534708995e-4,20,0.22903874398095467
Female,Hispanic,24 or younger,0.0021280382118107426,20,0.8935137091857456
Female,Hispanic,25-39,0.008429528267592865,20,0.7572156261121307
Female,Hispanic,40-54,0.004107576089012204,20,0.613085605766668
Female,Hispanic,55-64,2.817195878396454e-4,20,0.3902131712385105
Female,Hispanic,65 or older,9.39065292798818e-5,20,0.20777931188321572
Female,Other or Unknown,24 or younger,0.0014112463357541167,20,0.786821969051183
Female,Other or Unknown,25-39,0.005717895036305107,20,0.667905222708885
Female,Other or Unknown,40-54,0.0031900660284027637,20,0.540173642932281
Female,Other or Unknown,55-64,2.8122211985828077e-4,20,0.34333654864607815
Female,Other or Unknown,65 or older,9.374070661942692e-5,20,0.18429205416122024
Female,White,24 or younger,0.007581333846086383,20,0.9482470206416866
Female,White,25-39,0.033221658377548834,20,0.8037570797779782
Female,White,40-54,0.01917311562577993,20,0.6506677656161232
Female,White,55-64,0.0016536416776967897,20,0.41406875500578366
Female,White,65 or older,5.512138925655966e-4,20,0.22072660170675296
Male,Black,24 or younger,0.05582261454281714,20,1.402373576326004
Male,Black,25-39,0.1375583598940358,20,1.1885554226073203
Male,Black,40-54,0.08729252551313386,20,0.9622766897019779
Male,Black,55-64,0.014220172252793128,20,0.6124111584324741
Male,Black,65 or older,0.004740057417597709,20,0.326239696318498
Male,Hispanic,24 or younger,0.03342290771111982,20,1.276292958647933
Male,Hispanic,25-39,0.09002947168093134,20,1.0810939784241218
Male,Hispanic,40-54,0.04318383507533963,20,0.8756203564330962
Male,Hispanic,55-64,0.005667176416127085,20,0.5575045644573304
Male,Hispanic,65 or older,0.0018890588053756953,20,0.29617067314181716
Male,Other or Unknown,24 or younger,0.01620263741779368,20,1.1213858256753464
Male,Other or Unknown,25-39,0.0439632632621121,20,0.9515033206364643
Male,Other or Unknown,40-54,0.025923011193533557,20,0.7697866057094198
Male,Other or Unknown,55-64,0.003937600163757533,20,0.4894287198205883
Male,Other or Unknown,65 or older,0.001312533387919178,20,0.26215073575794695
Male,White,24 or younger,0.04481268946494619,20,1.3540737015546058
Male,White,25-39,0.1510028625571967,20,1.1472088963571292
Male,White,40-54,0.10091908590102662,20,0.9290241825742925
Male,White,55-64,0.01716899359435498,20,0.591412080557898
Male,White,65 or older,0.005722997864784993,20,0.3145375890468621
Female,Black,24 or younger,0.003520686690908717,21,0.9304353961229571
Female,Black,25-39,0.013238326824741532,21,0.7889340500354023
Female,Black,40-54,0.009298649334112076,21,0.6385179597732917
Female,Black,55-64,9.2593552604127e-4,21,0.4062281450151474
Female,Black,65 or older,3.0864517534708995e-4,21,0.2168937825756573
Female,Hispanic,24 or younger,0.0021280382118107426,21,0.8461344347252319
Female,Hispanic,25-39,0.008429528267592865,21,0.7170636658159084
Female,Hispanic,40-54,0.004107576089012204,21,0.5805762543322283
Female,Hispanic,55-64,2.817195878396454e-4,21,0.3695218077505738
Female,Hispanic,65 or older,9.39065292798818e-5,21,0.1967616487587151
Female,Other or Unknown,24 or younger,0.0014112463357541167,21,0.7451001088939281
Female,Other or Unknown,25-39,0.005717895036305107,21,0.6324890175236589
Female,Other or Unknown,40-54,0.0031900660284027637,21,0.5115305062666479
Female,Other or Unknown,55-64,2.8122211985828077e-4,21,0.32513085532162755
Female,Other or Unknown,65 or older,9.374070661942692e-5,21,0.1745198215415849
Female,White,24 or younger,0.007581333846086383,21,0.8979654688473792
Female,White,25-39,0.033221658377548834,21,0.7611372219169441
Female,White,40-54,0.01917311562577993,21,0.6161655902909913
Female,White,55-64,0.0016536416776967897,21,0.3921124302317404
Female,White,65 or older,5.512138925655966e-4,21,0.2090223982507915
Male,Black,24 or younger,0.05582261454281714,21,1.3280116030447304
Male,Black,25-39,0.1375583598940358,21,1.1255313268376406
Male,Black,40-54,0.08729252551313386,21,0.9112512035570677
Male,Black,55-64,0.014220172252793128,21,0.5799375701038797
Male,Black,65 or older,0.004740057417597709,21,0.30894057717473616
Male,Hispanic,24 or younger,0.03342290771111982,21,1.2086165103090403
Male,Hispanic,25-39,0.09002947168093134,21,1.0237681111265255
Male,Hispanic,40-54,0.04318383507533963,21,0.82918989122125
Male,Hispanic,55-64,0.005667176416127085,21,0.5279424419058095
Male,Hispanic,65 or older,0.0018890588053756953,21,0.28046598784635723
Male,Other or Unknown,24 or younger,0.01620263741779368,21,1.0619234511593252
Male,Other or Unknown,25-39,0.0439632632621121,21,0.9010491009473138
Male,Other or Unknown,40-54,0.025923011193533557,21,0.7289680592305186
Male,Other or Unknown,55-64,0.003937600163757533,21,0.4634763730274212
Male,Other or Unknown,65 or older,0.001312533387919178,21,0.24824998467622028
Male,White,24 or younger,0.04481268946494619,21,1.2822728675145958
Male,White,25-39,0.1510028625571967,21,1.0863772329978956
Male,White,40-54,0.10091908590102662,21,0.8797619370439428
Male,White,55-64,0.01716899359435498,21,0.5600519850205266
Male,White,65 or older,0.005722997864784993,21,0.29785898344026185
Female,Black,24 or younger,0.003520686690908717,22,0.8810983198727679
Female,Black,25-39,0.013238326824741532,22,0.7471001951055932
Female,Black,40-54,0.009298649334112076,22,0.6046600375578228
Female,Black,55-64,9.2593552604127e-4,22,0.38468757481640076
Female,Black,65 or older,3.0864517534708995e-4,22,0.20539281739987306
Female,Hispanic,24 or younger,0.0021280382118107426,22,0.8012674839429416
Female,Hispanic,25-39,0.008429528267592865,22,0.6790407951211606
Female,Hispanic,40-54,0.004107576089012204,22,0.5497907370911654
Female,Hispanic,55-64,2.817195878396454e-4,22,0.34992762025398316
Female,Hispanic,65 or older,9.39065292798818e-5,22,0.18632820597658042
Female,Other or Unknown,24 or younger,0.0014112463357541167,22,0.7055905835258003
Female,Other or Unknown,25-39,0.005717895036305107,22,0.5989507847618776
Female,Other or Unknown,40-54,0.0031900660284027637,22,0.4844061946839871
Female,Other or Unknown,55-64,2.8122211985828077e-4,22,0.30789053335286554
Female,Other or Unknown,65 or older,9.374070661942692e-5,22,0.16526576932211332
Female,White,24 or younger,0.007581333846086383,22,0.8503501362932151
Female,White,25-39,0.033221658377548834,22,0.7207773158868741
Female,White,40-54,0.01917311562577993,22,0.5834929202296385
Female,White,55-64,0.0016536416776967897,22,0.37132035702644095
Female,White,65 or older,5.512138925655966e-4,22,0.1979388194838312
Male,Black,24 or younger,0.05582261454281714,22,1.2575927324884608
Male,Black,25-39,0.1375583598940358,22,1.065849133828265
Male,Black,40-54,0.08729252551313386,22,0.8629313843624092
Male,Black,55-64,0.014220172252793128,22,0.5491859196015557
Male,Black,65 or older,0.004740057417597709,22,0.2925587575703225
Male,Hispanic,24 or younger,0.03342290771111982,22,1.1445286594224273
Male,Hispanic,25-39,0.09002947168093134,22,0.9694819934964019
Male,Hispanic,40-54,0.04318383507533963,22,0.7852214383232449
Male,Hispanic,55-64,0.005667176416127085,22,0.4999478743941325
Male,Hispanic,65 or older,0.0018890588053756953,22,0.26559405596842195
Male,Other or Unknown,24 or younger,0.01620263741779368,22,1.00561411630381
Male,Other or Unknown,25-39,0.0439632632621121,22,0.8532702563506415
Male,Other or Unknown,40-54,0.025923011193533557,22,0.6903139486151312
Male,Other or Unknown,55-64,0.003937600163757533,22,0.43890017004600196
Male,Other or Unknown,65 or older,0.001312533387919178,22,0.23508633196683817
Male,White,24 or younger,0.04481268946494619,22,1.2142793297561119
Male,White,25-39,0.1510028625571967,22,1.0287712169281849
Male,White,40-54,0.10091908590102662,22,0.8331118612290979
Male,White,55-64,0.01716899359435498,22,0.5303547834693336
Male,White,65 or older,0.005722997864784993,22,0.2820647741496105
Female,Black,24 or younger,0.003520686690908717,23,0.8343773812964678
Female,Black,25-39,0.013238326824741532,23,0.7074846135767229
Female,Black,40-54,0.009298649334112076,23,0.5725974585730373
Female,Black,55-64,9.2593552604127e-4,23,0.3642892104696633
Female,Black,65 or older,3.0864517534708995e-4,23,0.19450170004178025
Female,Hispanic,24 or younger,0.0021280382118107426,23,0.75877963887941835
Female,Hispanic,25-39,0.008429528267592865,23,0.6430341173598877
Female,Hispanic,40-54,0.004107576089012204,23,0.5206376463655307
Female,Hispanic,55-64,2.817195878396454e-4,23,0.33137243011992634
Female,Hispanic,65 or older,9.39065292798818e-5,23,0.17644800478890696
Female,Other or Unknown,24 or younger,0.0014112463357541167,23,0.6681760821365739
Female,Other or Unknown,25-39,0.005717895036305107,23,0.5671909434434566
Female,Other or Unknown,40-54,0.0031900660284027637,23,0.45872017127733944
Female,Other or Unknown,55-64,2.8122211985828077e-4,23,0.2915643931565243
Female,Other or Unknown,65 or older,9.374070661942692e-5,23,0.15650242057531463
Female,White,24 or younger,0.007581333846086383,23,0.8052596445852741
Female,White,25-39,0.033221658377548834,23,0.6825575259460603
Female,White,40-54,0.01917311562577993,23,0.5525527444616363
Female,White,55-64,0.0016536416776967897,23,0.3516308000252798
Female,White,65 or older,5.512138925655966e-4,23,0.18744295628855823
Male,Black,24 or younger,0.05582261454281714,23,1.1909078785018148
Male,Black,25-39,0.1375583598940358,23,1.0093316365296843
Male,Black,40-54,0.08729252551313386,23,0.8171737619779067
Male,Black,55-64,0.014220172252793128,23,0.520064899803926
Male,Black,65 or older,0.004740057417597709,23,0.27704559696825093
Male,Hispanic,24 or younger,0.03342290771111982,23,1.0838391177565074
Male,Hispanic,25-39,0.09002947168093134,23,0.9180744403920955
Male,Hispanic,40-54,0.04318383507533963,23,0.7435844475797012
Male,Hispanic,55-64,0.005667176416127085,23,0.47343774107065395
Male,Hispanic,65 or older,0.0018890588053756953,23,0.2515107200962994
Male,Other or Unknown,24 or younger,0.01620263741779368,23,0.9522906286752384
Male,Other or Unknown,25-39,0.0439632632621121,23,0.8080249229561812
Male,Other or Unknown,40-54,0.025923011193533557,23,0.6537095029316257
Male,Other or Unknown,55-64,0.003937600163757533,23,0.4156271397571597
Male,Other or Unknown,65 or older,0.001312533387919178,23,0.22262069240287172
Male,White,24 or younger,0.04481268946494619,23,1.149891203368357
Male,White,25-39,0.1510028625571967,23,0.9742198056372089
Male,White,40-54,0.10091908590102662,23,0.7889354427548323
Male,White,55-64,0.01716899359435498,23,0.502232299629283
Male,White,65 or older,0.005722997864784993,23,0.2671080653574693
Female,Black,24 or younger,0.003520686690908717,24,0.7901338576149838
Female,Black,25-39,0.013238326824741532,24,0.6699696797389547
Female,Black,40-54,0.009298649334112076,24,0.5422350233174582
Female,Black,55-64,9.2593552604127e-4,24,0.344972485601978
Female,Black,65 or older,3.0864517534708995e-4,24,0.18418809283623003
Female,Hispanic,24 or younger,0.0021280382118107426,24,0.7185447455633674
Female,Hispanic,25-39,0.008429528267592865,24,0.6089367222996235
Female,Hispanic,40-54,0.004107576089012204,24,0.4930304214421351
Female,Hispanic,55-64,2.817195878396454e-4,24,0.3138011436876153
Female,Hispanic,65 or older,9.39065292798818e-5,24,0.16709170912051474
Female,Other or Unknown,24 or younger,0.0014112463357541167,24,0.6327455144149561
Female,Other or Unknown,25-39,0.005717895036305107,24,0.5371151929489123
Female,Other or Unknown,40-54,0.0031900660284027637,24,0.4343961696732355
Female,Other or Unknown,55-64,2.8122211985828077e-4,24,0.2761039595176663
Female,Other or Unknown,65 or older,9.374070661942692e-5,24,0.14820375535961267
Female,White,24 or younger,0.007581333846086383,24,0.7625601120313195
Female,White,25-39,0.033221658377548834,24,0.6463643707382258
Female,White,40-54,0.01917311562577993,24,0.5232531961003523
Female,White,55-64,0.0016536416776967897,24,0.3329852974304176
Female,White,65 or older,5.512138925655966e-4,24,0.17750364457975545
Male,Black,24 or younger,0.05582261454281714,24,1.1277590418889496
Male,Black,25-39,0.1375583598940358,24,0.9558110244370072
Male,Black,40-54,0.08729252551313386,24,0.7738424738816507
Male,Black,55-64,0.014220172252793128,24,0.49248804522209266
Male,Black,65 or older,0.004740057417597709,24,0.2623550340346419
Male,Hispanic,24 or younger,0.03342290771111982,24,1.0263676872643854
Male,Hispanic,25-39,0.09002947168093134,24,0.8693928136421726
Male,Hispanic,40-54,0.04318383507533963,24,0.7041552913571811
Male,Hispanic,55-64,0.005667176416127085,24,0.4483333286329382
Male,Hispanic,65 or older,0.0018890588053756953,24,0.23817416430012323
Male,Other or Unknown,24 or younger,0.01620263741779368,24,0.9017946613516975
Male,Other or Unknown,25-39,0.0439632632621121,24,0.76517875931918
Male,Other or Unknown,40-54,0.025923011193533557,24,0.6190460370682217
Male,Other or Unknown,55-64,0.003937600163757533,24,0.39358818039330384
Male,Other or Unknown,65 or older,0.001312533387919178,24,0.2108160532826088
Male,White,24 or younger,0.04481268946494619,24,1.0889173085483568
Male,White,25-39,0.1510028625571967,24,0.9225610262792323
Male,White,40-54,0.10091908590102662,24,0.7471015139749687
Male,White,55-64,0.01716899359435498,24,0.47560103284239125
Male,White,65 or older,0.005722997864784993,24,0.2529444479343844
Female,Black,24 or younger,0.003520686690908717,25,0.7482363819348401
Female,Black,25-39,0.013238326824741532,25,0.6344440050791877
Female,Black,40-54,0.009298649334112076,25,0.5134825803188244
Female,Black,55-64,9.2593552604127e-4,25,0.32668004542044293
Female,Black,65 or older,3.0864517534708995e-4,25,0.17442137284846515
Female,Hispanic,24 or younger,0.0021280382118107426,25,0.6804433394380701
Female,Hispanic,25-39,0.008429528267592865,25,0.5766473687079352
Female,Hispanic,40-54,0.004107576089012204,25,0.46688709155839214
Female,Hispanic,55-64,2.817195878396454e-4,25,0.29716158868140563
Female,Hispanic,65 or older,9.39065292798818e-5,25,0.1582315384649222
Female,Other or Unknown,24 or younger,0.0014112463357541167,25,0.5991936807016883
Female,Other or Unknown,25-39,0.005717895036305107,25,0.5086342330240454
Female,Other or Unknown,40-54,0.0031900660284027637,25,0.4113619675832644
Female,Other or Unknown,55-64,2.8122211985828077e-4,25,0.261463327658147
Female,Other or Unknown,65 or older,9.374070661942692e-5,25,0.14034513346151012
Female,White,24 or younger,0.007581333846086383,25,0.7221247561222348
Female,White,25-39,0.033221658377548834,25,0.6120903863461884
Female,White,40-54,0.01917311562577993,25,0.4955072795738203
Female,White,55-64,0.0016536416776967897,25,0.31532848742730224
Female,White,65 or older,5.512138925655966e-4,25,0.16809137277258898
Male,Black,24 or younger,0.05582261454281714,25,1.067958722518724
Male,Black,25-39,0.1375583598940358,25,0.9051283853307148
Male,Black,40-54,0.08729252551313386,25,0.73280886176992
Male,Black,55-64,0.014220172252793128,25,0.4663734752684169
Male,Black,65 or older,0.004740057417597709,25,0.24844344987444775
Male,Hispanic,24 or younger,0.03342290771111982,25,0.9719437250437979
Male,Hispanic,25-39,0.09002947168093134,25,0.8232925688355337
Male,Hispanic,40-54,0.04318383507533963,25,0.666816897475751
Male,Hispanic,55-64,0.005667176416127085,25,0.42456009761396124
Male,Hispanic,65 or older,0.0018890588053756953,25,0.2255447899729374
Male,Other or Unknown,24 or younger,0.01620263741779368,25,0.8539762828221229
Male,Other or Unknown,25-39,0.0439632632621121,25,0.7246045475567476
Male,Other or Unknown,40-54,0.025923011193533557,25,0.5862206290275584
Male,Other or Unknown,55-64,0.003937600163757533,25,0.37271785436298216
Male,Other or Unknown,65 or older,0.001312533387919178,25,0.1996373645322579
