Gender,Race,Age,Month,p.recidivism,recidivism_type
Female,White,40-54,22,0.005834929202296385,reimprisoned
Female,White,55-64,22,0.0037132035702644095,reimprisoned
Female,White,65 or older,22,0.001979388194838312,reimprisoned
Male,Black,24 or younger,22,0.012575927324884608,reimprisoned
Male,Black,25-39,22,0.01065849133828265,reimprisoned
Male,Black,40-54,22,0.008629313843624092,reimprisoned
Male,Black,55-64,22,0.005491859196015557,reimprisoned
Male,Black,65 or older,22,0.002925587575703225,reimprisoned
Male,Hispanic,24 or younger,22,0.011445286594224273,reimprisoned
Male,Hispanic,25-39,22,0.009694819934964018,reimprisoned
Male,Hispanic,40-54,22,0.007852214383232449,reimprisoned
Male,Hispanic,55-64,22,0.004999478743941325,reimprisoned
Male,Hispanic,65 or older,22,0.0026559405596842194,reimprisoned
Male,Other or Unknown,24 or younger,22,0.0100561411630381,reimprisoned
Male,Other or Unknown,25-39,22,0.008532702563506415,reimprisoned
Male,Other or Unknown,40-54,22,0.006903139486151312,reimprisoned
Male,Other or Unknown,55-64,22,0.00438900170046002,reimprisoned
Male,Other or Unknown,65 or older,22,0.002350863319668382,reimprisoned
Male,White,24 or younger,22,0.012142793297561119,reimprisoned
Male,White,25-39,22,0.010287712169281848,reimprisoned
Male,White,40-54,22,0.008331118612290979,reimprisoned
Male,White,55-64,22,0.005303547834693337,reimprisoned
Male,White,65 or older,22,0.002820647741496105,reimprisoned
Female,Black,24 or younger,23,0.008343773812964677,reimprisoned
Female,Black,25-39,23,0.007074846135767229,reimprisoned
Female,Black,40-54,23,0.005725974585730373,reimprisoned
Female,Black,55-64,23,0.003642892104696633,reimprisoned
Female,Black,65 or older,23,0.0019450170004178024,reimprisoned
Female,Hispanic,24 or younger,23,0.007587796388794183,reimprisoned
Female,Hispanic,25-39,23,0.006430341173598877,reimprisoned
Female,Hispanic,40-54,23,0.005206376463655306,reimprisoned
Female,Hispanic,55-64,23,0.0033137243011992635,reimprisoned
Female,Hispanic,65 or older,23,0.0017644800478890696,reimprisoned
Female,Other or Unknown,24 or younger,23,0.006681760821365739,reimprisoned
Female,Other or Unknown,25-39,23,0.005671909434434566,reimprisoned
Female,Other or Unknown,40-54,23,0.004587201712773394,reimprisoned
Female,Other or Unknown,55-64,23,0.0029156439315652432,reimprisoned
Female,Other or Unknown,65 or older,23,0.0015650242057531462,reimprisoned
Female,White,24 or younger,23,0.00805259644585274,reimprisoned
Female,White,25-39,23,0.006825575259460604,reimprisoned
Female,White,40-54,23,0.0055255274446163625,reimprisoned
Female,White,55-64,23,0.003516308000252798,reimprisoned
Female,White,65 or older,23,0.0018744295628855823,reimprisoned
Male,Black,24 or younger,23,0.011909078785018148,reimprisoned
Male,Black,25-39,23,0.010093316365296843,reimprisoned
Male,Black,40-54,23,0.008171737619779067,reimprisoned
Male,Black,55-64,23,0.00520064899803926,reimprisoned
Male,Black,65 or older,23,0.0027704559696825094,reimprisoned
Male,Hispanic,24 or younger,23,0.010838391177565075,reimprisoned
Male,Hispanic,25-39,23,0.009180744403920955,reimprisoned
Male,Hispanic,40-54,23,0.0074358444757970125,reimprisoned
Male,Hispanic,55-64,23,0.00473437741070654,reimprisoned
Male,Hispanic,65 or older,23,0.0025151072009629936,reimprisoned
Male,Other or Unknown,24 or younger,23,0.009522906286752383,reimprisoned
Male,Other or Unknown,25-39,23,0.008080249229561812,reimprisoned
Male,Other or Unknown,40-54,23,0.006537095029316257,reimprisoned
Male,Other or Unknown,55-64,23,0.004156271397571597,reimprisoned
Male,Other or Unknown,65 or older,23,0.0022262069240287174,reimprisoned
Male,White,24 or younger,23,0.01149891203368357,reimprisoned
Male,White,25-39,23,0.009742198056372088,reimprisoned
Male,White,40-54,23,0.007889354427548323,reimprisoned
Male,White,55-64,23,0.0050223229962928296,reimprisoned
Male,White,65 or older,23,0.002671080653574693,reimprisoned
Female,Black,24 or younger,24,0.007901338576149837,reimprisoned
Female,Black,25-39,24,0.006699696797389547,reimprisoned
Female,Black,40-54,24,0.005422350233174582,reimprisoned
Female,Black,55-64,24,0.00344972485601978,reimprisoned
Female,Black,65 or older,24,0.0018418809283623002,reimprisoned
Female,Hispanic,24 or younger,24,0.007185447455633674,reimprisoned
Female,Hispanic,25-39,24,0.006089367222996234,reimprisoned
Female,Hispanic,40-54,24,0.004930304214421351,reimprisoned
Female,Hispanic,55-64,24,0.003138011436876153,reimprisoned
Female,Hispanic,65 or older,24,0.0016709170912051474,reimprisoned
Female,Other or Unknown,24 or younger,24,0.00632745514414956,reimprisoned
Female,Other or Unknown,25-39,24,0.005371151929489123,reimprisoned
Female,Other or Unknown,40-54,24,0.004343961696732355,reimprisoned
Female,Other or Unknown,55-64,24,0.002761039595176663,reimprisoned
Female,Other or Unknown,65 or older,24,0.0014820375535961267,reimprisoned
Female,White,24 or younger,24,0.007625601120313194,reimprisoned
Female,White,25-39,24,0.0064636437073822585,reimprisoned
Female,White,40-54,24,0.005232531961003523,reimprisoned
Female,White,55-64,24,0.003329852974304176,reimprisoned
Female,White,65 or older,24,0.0017750364457975545,reimprisoned
Male,Black,24 or younger,24,0.011277590418889497,reimprisoned
Male,Black,25-39,24,0.009558110244370071,reimprisoned
Male,Black,40-54,24,0.007738424738816507,reimprisoned
Male,Black,55-64,24,0.004924880452220927,reimprisoned
Male,Black,65 or older,24,0.0026235503403464187,reimprisoned
Male,Hispanic,24 or younger,24,0.010263676872643854,reimprisoned
Male,Hispanic,25-39,24,0.008693928136421726,reimprisoned
Male,Hispanic,40-54,24,0.0070415529135718115,reimprisoned
Male,Hispanic,55-64,24,0.004483333286329382,reimprisoned
Male,Hispanic,65 or older,24,0.0023817416430012323,reimprisoned
Male,Other or Unknown,24 or younger,24,0.009017946613516976,reimprisoned
Male,Other or Unknown,25-39,24,0.0076517875931918,reimprisoned
Male,Other or Unknown,40-54,24,0.006190460370682217,reimprisoned
Male,Other or Unknown,55-64,24,0.003935881803933039,reimprisoned
Male,Other or Unknown,65 or older,24,0.002108160532826088,reimprisoned
Male,White,24 or younger,24,0.010889173085483568,reimprisoned
Male,White,25-39,24,0.009225610262792323,reimprisoned
Male,White,40-54,24,0.007471015139749687,reimprisoned
Male,White,55-64,24,0.004756010328423913,reimprisoned
Male,White,65 or older,24,0.002529444479343844,reimprisoned
Female,Black,24 or younger,25,0.007482363819348401,reimprisoned
Female,Black,25-39,25,0.0063444400507918775,reimprisoned
Female,Black,40-54,25,0.005134825803188244,reimprisoned
Female,Black,55-64,25,0.0032668004542044295,reimprisoned
Female,Black,65 or older,25,0.0017442137284846516,reimprisoned
Female,Hispanic,24 or younger,25,0.006804433394380701,reimprisoned
Female,Hispanic,25-39,25,0.005766473687079352,reimprisoned
Female,Hispanic,40-54,25,0.0046688709155839215,reimprisoned
Female,Hispanic,55-64,25,0.002971615886814056,reimprisoned
Female,Hispanic,65 or older,25,0.001582315384649222,reimprisoned
Female,Other or Unknown,24 or younger,25,0.005991936807016884,reimprisoned
Female,Other or Unknown,25-39,25,0.0050863423302404545,reimprisoned
Female,Other or Unknown,40-54,25,0.004113619675832644,reimprisoned
Female,Other or Unknown,55-64,25,0.00261463327658147,reimprisoned
Female,Other or Unknown,65 or older,25,0.0014034513346151013,reimprisoned
Female,White,24 or younger,25,0.007221247561222348,reimprisoned
Female,White,25-39,25,0.006120903863461884,reimprisoned
Female,White,40-54,25,0.004955072795738203,reimprisoned
Female,White,55-64,25,0.0031532848742730226,reimprisoned
Female,White,65 or older,25,0.0016809137277258898,reimprisoned
Male,Black,24 or younger,25,0.01067958722518724,reimprisoned
Male,Black,25-39,25,0.009051283853307147,reimprisoned
Male,Black,40-54,25,0.0073280886176992,reimprisoned
Male,Black,55-64,25,0.004663734752684169,reimprisoned
Male,Black,65 or older,25,0.0024844344987444773,reimprisoned
Male,Hispanic,24 or younger,25,0.009719437250437979,reimprisoned
Male,Hispanic,25-39,25,0.008232925688355337,reimprisoned
Male,Hispanic,40-54,25,0.00666816897475751,reimprisoned
Male,Hispanic,55-64,25,0.004245600976139612,reimprisoned
Male,Hispanic,65 or older,25,0.0022554478997293737,reimprisoned
Male,Other or Unknown,24 or younger,25,0.008539762828221229,reimprisoned
Male,Other or Unknown,25-39,25,0.0072460454755674765,reimprisoned
Male,Other or Unknown,40-54,25,0.005862206290275585,reimprisoned
Male,Other or Unknown,55-64,25,0.0037271785436298215,reimprisoned
Male,Other or Unknown,65 or older,25,0.001996373645322579,reimprisoned
Male,White,24 or younger,25,0.010311766029541113,reimprisoned
Male,White,25-39,25,0.008736414947473771,reimprisoned
Male,White,40-54,25,0.007074858625120017,reimprisoned
Male,White,55-64,25,0.0045038191013941865,reimprisoned
Male,White,65 or older,25,0.002395318675802815,reimprisoned
Female,Black,24 or younger,26,0.007085605531964778,reimprisoned
Female,Black,25-39,26,0.006008021075487432,reimprisoned
Female,Black,40-54,26,0.00486254758458331,reimprisoned
Female,Black,55-64,26,0.00309357576415627,reimprisoned
Female,Black,65 or older,26,0.0016517254094917857,reimprisoned
Female,Hispanic,24 or younger,26,0.006443622906498608,reimprisoned
Female,Hispanic,25-39,26,0.005460701837491908,reimprisoned
Female,Hispanic,40-54,26,0.0044213003251653985,reimprisoned
Female,Hispanic,55-64,26,0.0028140435930202774,reimprisoned
Female,Hispanic,65 or older,26,0.0014984118539907976,reimprisoned
Female,Other or Unknown,24 or younger,26,0.005674209596330416,reimprisoned
Female,Other or Unknown,25-39,26,0.004816634986315982,reimprisoned
Female,Other or Unknown,40-54,26,0.0038954917236324977,reimprisoned
Female,Other or Unknown,55-64,26,0.002475990269371613,reimprisoned
Female,Other or Unknown,65 or older,26,0.0013290322123441075,reimprisoned
Female,White,24 or younger,26,0.006838335170921973,reimprisoned
Female,White,25-39,26,0.0057963380721237105,reimprisoned
Female,White,40-54,26,0.004692326123194088,reimprisoned
Female,White,55-64,26,0.0029860794380559158,reimprisoned
Female,White,65 or older,26,0.001591781941574622,reimprisoned
Male,Black,24 or younger,26,0.010113293626034464,reimprisoned
Male,Black,25-39,26,0.008571332334380084,reimprisoned
Male,Black,40-54,26,0.006939510895477861,reimprisoned
Male,Black,55-64,26,0.004416436511384858,reimprisoned
Male,Black,65 or older,26,0.0023526953851919254,reimprisoned
Male,Hispanic,24 or younger,26,0.009204056366679753,reimprisoned
Male,Hispanic,25-39,26,0.007796368261433405,reimprisoned
Male,Hispanic,40-54,26,0.006314584016008499,reimprisoned
Male,Hispanic,55-64,26,0.004020474610611709,reimprisoned
Male,Hispanic,65 or older,26,0.0021358509825538676,reimprisoned
Male,Other or Unknown,24 or younger,26,0.008086935118129683,reimprisoned
Male,Other or Unknown,25-39,26,0.006861818156153281,reimprisoned
Male,Other or Unknown,40-54,26,0.005551358143329719,reimprisoned
Male,Other or Unknown,55-64,26,0.0035295419395502924,reimprisoned
Male,Other or Unknown,65 or older,26,0.0018905143463604276,reimprisoned
Male,White,24 or younger,26,0.009764976441576699,reimprisoned
Male,White,25-39,26,0.008273159602489193,reimprisoned
Male,White,40-54,26,0.00669970862448448,reimprisoned
Male,White,55-64,26,0.004265000514581548,reimprisoned
Male,White,65 or older,26,0.0022683049995776603,reimprisoned
Female,Black,24 or younger,27,0.006709885668053765,reimprisoned
Female,Black,25-39,27,0.005689440983683943,reimprisoned
Female,Black,40-54,27,0.004604707134885869,reimprisoned
Female,Black,55-64,27,0.0029295364509509658,reimprisoned
Female,Black,65 or older,27,0.001564141357109387,reimprisoned
Female,Hispanic,24 or younger,27,0.006101944681454626,reimprisoned
Female,Hispanic,25-39,27,0.005171143783210531,reimprisoned
Female,Hispanic,40-54,27,0.004186857362035861,reimprisoned
Female,Hispanic,55-64,27,0.0026648266953197834,reimprisoned
Female,Hispanic,65 or older,27,0.001418957374719502,reimprisoned
Female,Other or Unknown,24 or younger,27,0.005373330123472622,reimprisoned
Female,Other or Unknown,25-39,27,0.004561229088626127,reimprisoned
Female,Other or Unknown,40-54,27,0.003688930179433207,reimprisoned
Female,Other or Unknown,55-64,27,0.002344698917791766,reimprisoned
Female,Other or Unknown,65 or older,27,0.0012585592231687114,reimprisoned
Female,White,24 or younger,27,0.0064757270143987215,reimprisoned
Female,White,25-39,27,0.005488982639787547,reimprisoned
Female,White,40-54,27,0.004443511801753347,reimprisoned
Female,White,55-64,27,0.0028277402029640714,reimprisoned
Female,White,65 or older,27,0.001507376439212626,reimprisoned
Male,Black,24 or younger,27,0.009577028194982146,reimprisoned
Male,Black,25-39,27,0.008116830626137744,reimprisoned
Male,Black,40-54,27,0.006571537815760714,reimprisoned
Male,Black,55-64,27,0.0041822514558460646,reimprisoned
Male,Black,65 or older,27,0.002227941842822023,reimprisoned
Male,Hispanic,24 or younger,27,0.00871600396383038,reimprisoned
Male,Hispanic,25-39,27,0.0073829596389844996,reimprisoned
Male,Hispanic,40-54,27,0.005979748180673549,reimprisoned
Male,Hispanic,55-64,27,0.0038072857495126565,reimprisoned
Male,Hispanic,65 or older,27,0.002022595786949319,reimprisoned
Male,Other or Unknown,24 or younger,27,0.007658118957205415,reimprisoned
Male,Other or Unknown,25-39,27,0.0064979647956773775,reimprisoned
Male,Other or Unknown,40-54,27,0.00525699296639123,reimprisoned
Male,Other or Unknown,55-64,27,0.0033423851734540673,reimprisoned
Male,Other or Unknown,65 or older,27,0.0017902683208468682,reimprisoned
Male,White,24 or younger,27,0.009247180806020607,reimprisoned
Male,White,25-39,27,0.007834468740298419,reimprisoned
Male,White,40-54,27,0.006344451250745704,reimprisoned
Male,White,55-64,27,0.004038845473111911,reimprisoned
Male,White,65 or older,27,0.0021480263244658,reimprisoned
Female,Black,24 or younger,28,0.006354088648492535,reimprisoned
Female,Black,25-39,28,0.005387753854408102,reimprisoned
Female,Black,40-54,28,0.004360538879926626,reimprisoned
Female,Black,55-64,28,0.0027741954526822633,reimprisoned
Female,Black,65 or older,28,0.0014812015187032586,reimprisoned
Female,Hispanic,24 or younger,28,0.005778384215808305,reimprisoned
Female,Hispanic,25-39,28,0.0048969397748548195,reimprisoned
Female,Hispanic,40-54,28,0.003964845923326439,reimprisoned
Female,Hispanic,55-64,28,0.0025235221421951114,reimprisoned
Female,Hispanic,65 or older,28,0.0013437160323500929,reimprisoned
Female,Other or Unknown,24 or younger,28,0.005088405023757075,reimprisoned
Female,Other or Unknown,25-39,28,0.00431936629161965,reimprisoned
Female,Other or Unknown,40-54,28,0.003493321725259277,reimprisoned
Female,Other or Unknown,55-64,28,0.0022203693944601523,reimprisoned
Female,Other or Unknown,65 or older,28,0.0011918231202457225,reimprisoned
Female,White,24 or younger,28,0.006132346443521796,reimprisoned
Female,White,25-39,28,0.005197924973491095,reimprisoned
Female,White,40-54,28,0.004207891057427376,reimprisoned
Female,White,55-64,28,0.002677797031637292,reimprisoned
Female,White,65 or older,28,0.0014274466056862325,reimprisoned
Male,Black,24 or younger,28,0.009069198664554861,reimprisoned
Male,Black,25-39,28,0.007686429232144874,reimprisoned
Male,Black,40-54,28,0.006223076801005486,reimprisoned
Male,Black,55-64,28,0.003960484248972441,reimprisoned
Male,Black,65 or older,28,0.0021098034561717253,reimprisoned
Male,Hispanic,24 or younger,28,0.008253830927473085,reimprisoned
Male,Hispanic,25-39,28,0.006991472337256234,reimprisoned
Male,Hispanic,40-54,28,0.00566266728158463,reimprisoned
Male,Hispanic,55-64,28,0.003605401397183974,reimprisoned
Male,Hispanic,65 or older,28,0.0019153460380899765,reimprisoned
Male,Other or Unknown,24 or younger,28,0.0072520411139730505,reimprisoned
Male,Other or Unknown,25-39,28,0.006153405048776892,reimprisoned
Male,Other or Unknown,40-54,28,0.004978236736877283,reimprisoned
Male,Other or Unknown,55-64,28,0.003165152543604275,reimprisoned
Male,Other or Unknown,65 or older,28,0.0016953379204966996,reimprisoned
Male,White,24 or younger,28,0.008756841695506336,reimprisoned
Male,White,25-39,28,0.007419039809681139,reimprisoned
Male,White,40-54,28,0.006008031681554805,reimprisoned
Male,White,55-64,28,0.0038246824824303732,reimprisoned
Male,White,65 or older,28,0.002034125521681232,reimprisoned
Female,Black,24 or younger,29,0.006017158048627748,reimprisoned
Female,Black,25-39,29,0.005102063924897879,reimprisoned
Female,Black,40-54,29,0.0041293178407149755,reimprisoned
Female,Black,55-64,29,0.0026270915342885295,reimprisoned
Female,Black,65 or older,29,0.001402659631136783,reimprisoned
Female,Hispanic,24 or younger,29,0.005471980800970303,reimprisoned
Female,Hispanic,25-39,29,0.004637275651938467,reimprisoned
Female,Hispanic,40-54,29,0.00375460681757604,reimprisoned
Female,Hispanic,55-64,29,0.002389710375287581,reimprisoned
Female,Hispanic,65 or older,29,0.001272464421950377,reimprisoned
Female,Other or Unknown,24 or younger,29,0.004818588303869764,reimprisoned
Female,Other or Unknown,25-39,29,0.004090328461620787,reimprisoned
Female,Other or Unknown,40-54,29,0.0033080855648082363,reimprisoned
Female,Other or Unknown,55-64,29,0.0021026325429016907,reimprisoned
Female,Other or Unknown,65 or older,29,0.0011286257522120896,reimprisoned
Female,White,24 or younger,29,0.005807173900283093,reimprisoned
Female,White,25-39,29,0.004922300871239075,reimprisoned
Female,White,40-54,29,0.0039847642903053865,reimprisoned
Female,White,55-64,29,0.002535804716122503,reimprisoned
Female,White,65 or older,29,0.0013517551150988424,reimprisoned
Male,Black,24 or younger,29,0.008588297198525375,reimprisoned
Male,Black,25-39,29,0.007278850214087076,reimprisoned
Male,Black,40-54,29,0.005893093208462306,reimprisoned
Male,Black,55-64,29,0.0037504764244706695,reimprisoned
Male,Black,65 or older,29,0.001997929451352264,reimprisoned
Male,Hispanic,24 or younger,29,0.007816164983634579,reimprisoned
Male,Hispanic,25-39,29,0.006620743960797612,reimprisoned
Male,Hispanic,40-54,29,0.0053623998491383355,reimprisoned
Male,Hispanic,55-64,29,0.003414222123064981,reimprisoned
Male,Hispanic,65 or older,29,0.001813783292389946,reimprisoned
Male,Other or Unknown,24 or younger,29,0.006867495871067961,reimprisoned
Male,Other or Unknown,25-39,29,0.005827115856260311,reimprisoned
Male,Other or Unknown,40-54,29,0.004714261777947034,reimprisoned
Male,Other or Unknown,55-64,29,0.0029973178147902307,reimprisoned
Male,Other or Unknown,65 or older,29,0.00160544128006157,reimprisoned
Male,White,24 or younger,29,0.008292503205975209,reimprisoned
Male,White,25-39,29,0.0070256393282305644,reimprisoned
Male,White,40-54,29,0.005689451027356166,reimprisoned
Male,White,55-64,29,0.0036218756545144098,reimprisoned
Male,White,65 or older,29,0.0019262643994756225,reimprisoned
Female,Black,24 or younger,30,0.005698093461562798,reimprisoned
Female,Black,25-39,30,0.004831522930923527,reimprisoned
Female,Black,40-54,30,0.003910357480847392,reimprisoned
Female,Black,55-64,30,0.0024877879180637973,reimprisoned
Female,Black,65 or older,30,0.0013282824895718545,reimprisoned
Female,Hispanic,24 or younger,30,0.005181824670687653,reimprisoned
Female,Hispanic,25-39,30,0.0043913804254819295,reimprisoned
Female,Hispanic,40-54,30,0.0035555158074746266,reimprisoned
Female,Hispanic,55-64,30,0.002262994083653884,reimprisoned
Female,Hispanic,65 or older,30,0.0012049909848122202,reimprisoned
Female,Other or Unknown,24 or younger,30,0.004563078829964416,reimprisoned
Female,Other or Unknown,25-39,30,0.003873435544562594,reimprisoned
Female,Other or Unknown,40-54,30,0.003132671698963084,reimprisoned
Female,Other or Unknown,55-64,30,0.001991138781456742,reimprisoned
Female,Other or Unknown,65 or older,30,0.001068779474838248,reimprisoned
Female,White,24 or younger,30,0.005499243889548085,reimprisoned
Female,White,25-39,30,0.004661291956033746,reimprisoned
Female,White,40-54,30,0.003773468997317794,reimprisoned
Female,White,55-64,30,0.002401341655972122,reimprisoned
Female,White,65 or older,30,0.001280077225948115,reimprisoned
Male,Black,24 or younger,30,0.008132895914880598,reimprisoned
Male,Black,25-39,30,0.006892883397344582,reimprisoned
Male,Black,40-54,30,0.00558060725813529,reimprisoned
Male,Black,55-64,30,0.0035516044317458867,reimprisoned
Male,Black,65 or older,30,0.0018919876545390667,reimprisoned
Male,Hispanic,24 or younger,30,0.0074017066242594845,reimprisoned
Male,Hispanic,25-39,30,0.006269673751100126,reimprisoned
Male,Hispanic,40-54,30,0.005078054335905111,reimprisoned
Male,Hispanic,55-64,30,0.0032331802818768175,reimprisoned
Male,Hispanic,65 or older,30,0.001717605991987527,reimprisoned
Male,Other or Unknown,24 or younger,30,0.00650334144524691,reimprisoned
Male,Other or Unknown,25-39,30,0.005518128407462729,reimprisoned
Male,Other or Unknown,40-54,30,0.004464284300981844,reimprisoned
Male,Other or Unknown,55-64,30,0.00283838265584147,reimprisoned
Male,Other or Unknown,65 or older,30,0.0015203114804219061,reimprisoned
Male,White,24 or younger,30,0.007852786633838189,reimprisoned
Male,White,25-39,30,0.00665309921992472,reimprisoned
Male,White,40-54,30,0.0053877633655066235,reimprisoned
Male,White,55-64,30,0.003429822819809198,reimprisoned
Male,White,65 or older,30,0.0018241226989868394,reimprisoned
Female,Black,24 or younger,31,0.005395947527771735,reimprisoned
Female,Black,25-39,31,0.0045753275881401465,reimprisoned
Female,Black,40-54,31,0.003703007668058702,reimprisoned
Female,Black,55-64,31,0.0023558709867870418,reimprisoned
Female,Black,65 or older,31,0.0012578492550422244,reimprisoned
Female,Hispanic,24 or younger,31,0.004907054299785896,reimprisoned
Female,Hispanic,25-39,31,0.004158523988808965,reimprisoned
Female,Hispanic,40-54,31,0.003366981756391571,reimprisoned
Female,Hispanic,55-64,31,0.002142997024079203,reimprisoned
Female,Hispanic,65 or older,31,0.0011410953802961012,reimprisoned
Female,Other or Unknown,24 or younger,31,0.004321117948953578,reimprisoned
Female,Other or Unknown,25-39,31,0.0036680435467854335,reimprisoned
Female,Other or Unknown,40-54,31,0.0029665592927470524,reimprisoned
Female,Other or Unknown,55-64,31,0.0018855570653109627,reimprisoned
Female,Other or Unknown,65 or older,31,0.0010121065938790165,reimprisoned
Female,White,24 or younger,31,0.005207642112328975,reimprisoned
Female,White,25-39,31,0.0044141232459679915,reimprisoned
Female,White,40-54,31,0.003573377805146736,reimprisoned
Female,White,55-64,31,0.002274008606437326,reimprisoned
Female,White,65 or older,31,0.0012122001138284608,reimprisoned
Male,Black,24 or younger,31,0.007701642646185852,reimprisoned
Male,Black,25-39,31,0.006527382777768507,reimprisoned
Male,Black,40-54,31,0.0052846911236414185,reimprisoned
Male,Black,55-64,31,0.003363277784469023,reimprisoned
Male,Black,65 or older,31,0.0017916635056885702,reimprisoned
Male,Hispanic,24 or younger,31,0.007009225248739715,reimprisoned
Male,Hispanic,25-39,31,0.005937219318249896,reimprisoned
Male,Hispanic,40-54,31,0.004808786469466327,reimprisoned
Male,Hispanic,55-64,31,0.0030617383281826087,reimprisoned
Male,Hispanic,65 or older,31,0.0016265285693662665,reimprisoned
Male,Other or Unknown,24 or younger,31,0.0061584965972304425,reimprisoned
Male,Other or Unknown,25-39,31,0.005225525263674607,reimprisoned
Male,Other or Unknown,40-54,31,0.004227562078377409,reimprisoned
Male,Other or Unknown,55-64,31,0.0026878751599938387,reimprisoned
Male,Other or Unknown,65 or older,31,0.0014396957560565563,reimprisoned
Male,White,24 or younger,31,0.007436386382359642,reimprisoned
Male,White,25-39,31,0.006300313346900901,reimprisoned
Male,White,40-54,31,0.005102072931662844,reimprisoned
Male,White,55-64,31,0.0032479537392790725,reimprisoned
Male,White,65 or older,31,0.001727397143333407,reimprisoned
Female,Black,24 or younger,32,0.005109823122220303,reimprisoned
Female,Black,25-39,32,0.004332717206993563,reimprisoned
Female,Black,40-54,32,0.0035066527438637253,reimprisoned
Female,Black,55-64,32,0.002230949055619066,reimprisoned
Female,Black,65 or older,32,0.001191150798743319,reimprisoned
Female,Hispanic,24 or younger,32,0.004646853846147564,reimprisoned
Female,Hispanic,25-39,32,0.003938014949730023,reimprisoned
Female,Hispanic,40-54,32,0.003188444873185836,reimprisoned
Female,Hispanic,55-64,32,0.0020293629039441693,reimprisoned
Female,Hispanic,65 or older,32,0.0010805878909841112,reimprisoned
Female,Other or Unknown,24 or younger,32,0.0040919872359326285,reimprisoned
Female,Other or Unknown,25-39,32,0.0034735426229052214,reimprisoned
Female,Other or Unknown,40-54,32,0.0028092551288718998,reimprisoned
Female,Other or Unknown,55-64,32,0.001785573903564356,reimprisoned
Female,Other or Unknown,65 or older,32,9.584388374677705e-4,reimprisoned
Female,White,24 or younger,32,0.004931502751068351,reimprisoned
Female,White,25-39,32,0.0041800608531661655,reimprisoned
Female,White,40-54,32,0.0033838966074430767,reimprisoned
Female,White,55-64,32,0.002153427493039359,reimprisoned
Female,White,65 or older,32,0.0011479222395175193,reimprisoned
Male,Black,24 or younger,32,0.007293256924759187,reimprisoned
Male,Black,25-39,32,0.006181263118990631,reimprisoned
Male,Black,40-54,32,0.005004466177328931,reimprisoned
Male,Black,55-64,32,0.003184937307317844,reimprisoned
Male,Black,65 or older,32,0.0016966591245534865,reimprisoned
Male,Hispanic,24 or younger,32,0.006637555510042326,reimprisoned
Male,Hispanic,25-39,32,0.005622393545886567,reimprisoned
Male,Hispanic,40-54,32,0.004553796745619251,reimprisoned
Male,Hispanic,55-64,32,0.0028993872203194365,reimprisoned
Male,Hispanic,65 or older,32,0.0015402805994542005,reimprisoned
Male,Other or Unknown,24 or younger,32,0.005831937421311114,reimprisoned
Male,Other or Unknown,25-39,32,0.004948437634103029,reimprisoned
Male,Other or Unknown,40-54,32,0.004003392239737963,reimprisoned
Male,Other or Unknown,55-64,32,0.002545348443714356,reimprisoned
Male,Other or Unknown,65 or older,32,0.001363354744536989,reimprisoned
Male,White,24 or younger,32,0.007042066085108333,reimprisoned
Male,White,25-39,32,0.0059662342251355725,reimprisoned
Male,White,40-54,32,0.004831531460097623,reimprisoned
Male,White,55-64,32,0.0030757284112663775,reimprisoned
Male,White,65 or older,32,0.0016358005371314905,reimprisoned
Female,Black,24 or younger,33,0.0048388706906420794,reimprisoned
Female,Black,25-39,33,0.004102971434097688,reimprisoned
Female,Black,40-54,33,0.003320709695557686,reimprisoned
Female,Black,55-64,33,0.0021126512091205222,reimprisoned
Female,Black,65 or older,33,0.0011279890810916113,reimprisoned
Female,Hispanic,24 or younger,33,0.004400450728331773,reimprisoned
Female,Hispanic,25-39,33,0.0037291985776758156,reimprisoned
Female,Hispanic,40-54,33,0.0030193750500864727,reimprisoned
Female,Hispanic,55-64,33,0.0019217543233286832,reimprisoned
Female,Hispanic,65 or older,33,0.0010232888593751837,reimprisoned
Female,Other or Unknown,24 or younger,33,0.0038750063610484037,reimprisoned
Female,Other or Unknown,25-39,33,0.0032893552650739744,reimprisoned
Female,Other or Unknown,40-54,33,0.0026602921432880276,reimprisoned
Female,Other or Unknown,55-64,33,0.0016908924284210125,reimprisoned
Female,Other or Unknown,65 or older,33,9.076168564873294e-4,reimprisoned
Female,White,24 or younger,33,0.004670005898872796,reimprisoned
Female,White,25-39,33,0.003958409804740406,reimprisoned
Female,White,40-54,33,0.0032044628008189423,reimprisoned
Female,White,55-64,33,0.0020392402889991374,reimprisoned
Female,White,65 or older,33,0.0010870527505703474,reimprisoned
Male,Black,24 or younger,33,0.0069065261807350065,reimprisoned
Male,Black,25-39,33,0.005853496730163542,reimprisoned
Male,Black,40-54,33,0.0047391003814755,reimprisoned
Male,Black,55-64,33,0.0030160534756859194,reimprisoned
Male,Black,65 or older,33,0.0016066924262233507,reimprisoned
Male,Hispanic,24 or younger,33,0.006285593854586834,reimprisoned
Male,Hispanic,25-39,33,0.005324261660279197,reimprisoned
Male,Hispanic,40-54,33,0.004312328054506827,reimprisoned
Male,Hispanic,55-64,33,0.002745644908963065,reimprisoned
Male,Hispanic,65 or older,33,0.0014586059966836963,reimprisoned
Male,Other or Unknown,24 or younger,33,0.005522694305195253,reimprisoned
Male,Other or Unknown,25-39,33,0.00468604279627725,reimprisoned
