state,sex_gender_standardized,los_cutoff,p,se,p.m,p.lwr,p.upr,nStrata,p.raw
NC,Female,14,-1.293190123180598,0.051739922921485805,0.2743940345950719,0.24793255916015208,0.3036797041760319,36620,0.2759421081376297
NC,Female,30,-1.9234196067633589,0.06676588136509062,0.14610648018452463,0.1281853097448554,0.16653315106388494,36620,0.1471600218459858
NC,Female,60,-2.782872185161146,0.07114674193143225,0.06186057694394365,0.05380885485556831,0.0711171235684004,36620,0.0621791370835609
NC,Female,90,-3.421878378733738,0.08172431386334751,0.03265104627053609,0.027818469995479916,0.038323129299846916,36620,0.03113052976515565
NC,Unknown Gender,3,-0.6604982152339307,0.03334733026370092,0.5165938954185372,0.483909302414382,0.5514860976058952,6257,0.6138724628416173
NC,Unknown Gender,7,-0.9837762719876204,0.044149943994902234,0.3738964947082117,0.3429026908758479,0.4076917226808918,6257,0.43806936231420807
NC,Unknown Gender,14,-1.3526311624422371,0.057184842173979636,0.2585590539842563,0.23114469169728677,0.2892248310196358,6257,0.3086143519258431
NC,Unknown Gender,30,-1.966566356926863,0.07481241584467285,0.13993652431665243,0.1208511087136563,0.1620360048514164,6257,0.18379415055138246
NC,Unknown Gender,60,-2.6718013450338423,0.08480010487150616,0.06912759044610016,0.0585422539066331,0.08162691802924109,6257,0.08981940226945821
NC,Unknown Gender,90,-3.192737341770926,0.0979491790924654,0.04105932356754651,0.03388732578650237,0.04974922076902205,6257,0.05066325715198977
NC,Trans,3,-0.9101617719477636,0.19298195032147547,0.40245911217267033,0.27571172210565065,0.587473523917663,3,0.3333333333333333
NC,Trans,7,-1.325207591654031,0.2414661707500986,0.26574778633990226,0.16555156034587887,0.4265854444199224,3,0.3333333333333333
NC,Trans,14,-1.6239395298963086,0.2857529478893908,0.1971206049110897,0.11258970286766208,0.34511622191761077,3,0.3333333333333333
NC,Trans,30,-2.255099864823283,0.39037785527360275,0.10486307108130821,0.04879017094254657,0.22537866673089288,3,0
NC,Trans,60,-2.898743663121939,0.5233273804285454,0.05509239119894417,0.01975306754650034,0.15365570744252546,3,0
NC,Trans,90,-3.0171900715965068,0.5318564951866449,0.048938539132025886,0.017255753634210023,0.1387931621617912,3,0
ND,Male,3,-0.4811897355669993,0.10066244582750972,0.6180476409579031,0.5073853504736034,0.7528457140851204,3474,0.5782959124928037
ND,Male,7,-0.878600462836875,0.13383696439845333,0.4153638221892116,0.3195261720538298,0.5399467081981807,3474,0.38111686816350027
ND,Male,14,-1.2127855306510602,0.17346143668210273,0.2973677975778759,0.2116621940920554,0.4177770499622523,3474,0.26252158894645944
ND,Male,30,-1.7796357725903689,0.22677185949567938,0.16869958109140207,0.10816467442775843,0.26311315418808234,3474,0.1358664363845711
ND,Male,60,-2.7068482840491033,0.2539367099417171,0.06674684264299184,0.04057695071817552,0.10979486935209092,3474,0.04519286125503742
ND,Male,90,-3.2608036008881887,0.3022049112457903,0.03835756145861155,0.021213567133123893,0.06935667687655413,3474,0.023316062176165803
ND,Female,3,-0.5765884409404601,0.10068354421439601,0.561811754873103,0.46119950612457217,0.6843729096022528,1580,0.5025316455696203
ND,Female,7,-1.0201798097285366,0.13386275857920563,0.36053010752371933,0.2773303191285512,0.4686900402361487,1580,0.30063291139240506
ND,Female,14,-1.4048913270628411,0.173489833303186,0.24539372266055443,0.17465806128049946,0.3447769812610902,1580,0.19746835443037974
ND,Female,30,-2.064062139037323,0.22680285599398975,0.1269372842831303,0.08138310617374048,0.19799040487318456,1580,0.08164556962025317
ND,Female,60,-3.1274362280967263,0.2540435974825035,0.0438300235128155,0.026639704394730224,0.07211307350369771,1580,0.0189873417721519
ND,Female,90,-3.808681075302114,0.3022970236285946,0.02217741000981825,0.012262954945262002,0.04010758556473505,1580,0.008227848101265823
ND,Unknown Gender,3,-0.6498196606059833,0.10015928472137312,0.5221399306696204,0.429072982829743,0.6353933202731064,9786,0.5897200081749437
ND,Unknown Gender,7,-1.0740954564717513,0.13315276079784188,0.3416066136436055,0.2631397360619884,0.44347189911888274,9786,0.40404659717964436
ND,Unknown Gender,14,-1.4643323663244803,0.17254827780497306,0.23123231843731729,0.1648827314219498,0.3242812914899285,9786,0.28315961577764154
ND,Unknown Gender,30,-2.1072088892008267,0.22540142093584828,0.12157682771046276,0.07816075932405284,0.1891092814855872,9786,0.16544042509707746
ND,Unknown Gender,60,-3.0163653879694223,0.2512902633276745,0.048978914590182845,0.029930260492706726,0.08015079170517035,9786,0.07469854894747599
ND,Unknown Gender,90,-3.5795400383393017,0.2987742979144932,0.02788852295691906,0.015527744277024642,0.050089034108412964,9786,0.04445125689760883
ND,Trans,3,-0.8994832173198162,0.2155419535826304,0.40677982219852316,0.26661817947084643,0.6206246853694221,NA,NA
ND,Trans,7,-1.415526776138162,0.2731684777115187,0.24279767973140245,0.1421422227201178,0.41473048721792083,NA,NA
ND,Trans,14,-1.7356407337785518,0.3302752052646631,0.17628721092139016,0.09227627238710587,0.3367840933590339,NA,NA
ND,Trans,30,-2.395742397097247,0.4465529312676772,0.09110501770926932,0.037969576453305516,0.218599337340875,NA,NA
ND,Trans,60,-3.2433077060575193,0.5774279414188668,0.039034566454417136,0.012587567293355847,0.12104780397786379,NA,NA
ND,Trans,90,-3.4039927681648825,0.6063379798962331,0.0332402838984018,0.010128587870083071,0.10908889647982964,NA,NA
NE,Male,3,-0.43632117467041925,0.08342003687236357,0.6464100820471886,0.5489096392610211,0.7612291063694663,3487,0.6225982219673072
NE,Male,7,-0.8134456943716575,0.11056790232218736,0.44332785911496786,0.3569516998943182,0.550605560151835,3487,0.423860051620304
NE,Male,14,-1.176395917892951,0.14317575100801988,0.308388194488926,0.23293048132954858,0.40829039616154034,3487,0.3028391167192429
NE,Male,30,-1.7223674900453658,0.18852681205360647,0.1786427120267519,0.123455655546918,0.2584994459662055,3487,0.1531402351591626
NE,Male,60,-2.415731519362295,0.2192970005161006,0.08930198888829673,0.05810254906750023,0.13725465315025598,3487,0.06366504158302265
NE,Male,90,-2.597353354348901,0.27143817846564267,0.07447041442005159,0.04374568025111495,0.12677463447954684,3487,0.038428448523085745
NE,Female,3,-0.5317198800438802,0.08345056320675899,0.5875935097814464,0.49893473746924727,0.6920066028847307,1265,0.5612648221343873
NE,Female,7,-0.955025041263319,0.11060560629070926,0.38480250849138853,0.3098062905274738,0.4779534020731382,1265,0.3557312252964427
NE,Female,14,-1.368501714304732,0.14322325860747206,0.2544879697351431,0.19220089171821644,0.33696059451620575,1265,0.24347826086956523
NE,Female,30,-2.00679385649232,0.18857036241708577,0.1344189509834231,0.09288575560000478,0.19452341499263182,1265,0.13201581027667983
NE,Female,60,-2.836319463409918,0.2193470282274111,0.05864109997907445,0.03814991539865903,0.09013856441937688,1265,0.05691699604743083
NE,Female,90,-3.145230828762826,0.27149975528413073,0.04305698410929034,0.025289637024569447,0.07330685999117235,1265,0.0308300395256917
NE,Unknown Gender,3,-0.6049510997094033,0.0838256880556216,0.5461011304907673,0.46336211290191914,0.6436142196770849,4074,0.6492390770741286
NE,Unknown Gender,7,-1.008940688006534,0.11110943868551398,0.36460500552969705,0.29325545604792763,0.4533140213274809,4074,0.39641629847815413
NE,Unknown Gender,14,-1.4279427535663711,0.1439171854183605,0.23980174642715948,0.18086303375789425,0.3179471028142352,4074,0.266813942071674
NE,Unknown Gender,30,-2.0499406066558237,0.1896192031535492,0.12874254981130567,0.08878057387242631,0.1866922391798631,4074,0.15218458517427588
